id,producto,description,precio,categorias,imagen,linkPago
218,Porta Cepillo C/hanger Infantil,PORTACEPILLOS IDEAL PARA EL JARDÍN O LA ESCUELAMEDIDA: 6.5x20cm...,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7899808838518%20(1).jpg,<paymentLink>
201,Porta Cepillo C/hanger,PORTACEPILLO CON TAPAMEDIDA: 7x6x20cm...,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7896042037103.jpg,<paymentLink>
225,Cortina Bukara 180*180,CORTINA BUKARA 180X180 CMVIENE CON 12 ARGOLLAS COMPOSICIÓN: 100 % PEVA...,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7730784158958%20(1).jpg,<paymentLink>
294,Toalla  50*70 Paris,TOALLAS DOHLER LINEA PARÍS 100% ALGODÓNGRAMAJE DE 300 G/M²MEDIDA TOALLA ROSTRO: 50x70cm MEDIDA TOALL..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/HOY/7891497146912%20BAÑO%20TOALLA%2050x70%20AF-1671%20PARIS%205669251%20-%20NEGRO%20-%207891497146639%20BAÑO%20TOALLA%2065140%20AF-1671%20PARIS%205669243%20-%20NEGRO.jpg,<paymentLink>
235,Forro De Cortina 180x180,Codigo: 7730784102241                    ..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7730784102241%20BAÑO%20FORRO%20CORTINA%20PVC%20180x180%20-.jpg,<paymentLink>
272,Toalla Social Dohler Sport,TOALLA SOCIAL DOHLER MATERIAL: 100% ALGODÓN MEDIDAS: 30x80cm IDEAL PARA DEPORTES...,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/HOY/7891497399226_1.jpg,<paymentLink>
273,Toalla 44*80 Gaia,Codigo:7891497894837                      &nb..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/HOY/7891497894837%20BAÑO%20TOALLA%204480%20AF-1601%20GAIA%20SURTIDO%20PROM%20-%20SURTIDOS.jpg,<paymentLink>
222,Papelera Estampada Geom Menta,Codigo: 7730784117566                    &nbs..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7730784117566.jpg,<paymentLink>
217,Porta Cepillo Multiuso  Surtido,Codigo: 7899808872567                    &nbs..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7899808872567%20BAÑO%20ACC%20PORTA%20CEPILLO%20MULTIUSO%2014148%20LISO%20SURT%20-%20%20(4).jpg,<paymentLink>
247,Social Velour 30*36,TOALLAS SOCIALES TOQUE VELOUR MEDIDA: 30x36cm COMPOSICIÓN: 100% ALGODÓN...,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7730784101084.jpg,<paymentLink>
248,Social Velour 30*30,TOALLAS SOCIALES TOQUE VELOUR - MEDIDA: 30x30cm -COMPOSICIÓN: 100% ALGODÓN...,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7730784162436.png,<paymentLink>
310,Porta Leche,PORTA SALLET DE LECHE O YOGURT ESTAMPADO. MEDIDAS: 16cm ALTO x 12cm ANCHO. MATERIAL: POLIPROPILENO. ..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/HOGAR/BAZAR%20ENCATEX/7899808839102.png,<paymentLink>
224,Porta Jabon Liquido,Codigo: 7896042026367                    ..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7896042026367.jpg,<paymentLink>
211,Porta Cepillo Glamour 300 Ml,"PORTA CEPILLO DE PLASTICO TRANSPARENTE CON TEXTURA. MATERIAL POLIPROPILENO, LIBRE DE BPA. MEDID..",,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7899808870822.jpg,<paymentLink>
245,Social Mic. 30*30,TOALLAS SOCIALES INFANTILES - MEDIDA: 30x30cm -COMPOSICIÓN: 100% MICROFIBRA...,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7730784159634.png,<paymentLink>
246,Social Dohler Capri,TOALLAS SOCIALES DOHLER CAPRI VARIOS COLORESMEDIDAS: 25x36cm MATERIAL: 100% ALGODÓN...,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7891497285031%20BAÑO%20SOCIAL%20DOHLER%20CAPRI%20072285118%20-%20BLANCO.jpg,<paymentLink>
158,Jabonera Nacional Y PeÑarol,JABONERA DE PLASTICOCAPACIDAD: 180mlMEDIDAS: 12 x 9 x 4cm.LIBRE DE BPA...,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7899808832882.JPG,<paymentLink>
215,Jabonera 180ml Infantil,JABONERA DE PLASTICO CAPACIDAD: 180ml MEDIDAS: 12 x 9 x 4cm -LIBRE DE BPA...,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7899808838501%20(1).jpg,<paymentLink>
214,Jabonera Multiuso Surtidas,Codigo: 7899808853580              JABONERA DE POLIPROP..,,General,https://nuvex.uy/image/cache/catalog/CATEGORIAS/BAÑO/7899808853580%20(5).jpg,<paymentLink>
